GEOID,NAME,T2_EST1,T8_LE80,T8_LE50_CB_PCT,T8_LE80_CB_PCT,T8_LE30_CB_PCT,CB_RENT_LE80,CB_OWN_LE80,OWN_GAP_RATIO,AFF_DEFICIT,MED_HH_INC,POVERTY_PCT,UNEMP_PCT,CB_PCT,VACANCY_PCT,SFD_PCT,MED_HOME_VAL,HB_UNITS,OR_UNITS,TOTAL_UNITS,TOTAL_AMT_K,LOWMODPCT,LMI_ELIGIBLE,HAS_HOME_INVEST,HAS_HB_INVEST,NEED_SCORE,DISP_SCORE,INV_SCORE,LMI_SCORE
48439113632,Census Tract 1136.32,1880,170,65.0,61.76,58.33,55,43,0.56,0.71,158304.0,2.9,2.94,10.38,0.9,95.62,428700.0,0.0,0.0,0.0,0.0,8.33,False,False,False,16.0,63.7,10.87,11.43
48439106525,Census Tract 1065.25,625,130,84.62,92.31,,0,120,0.0,0.31,129167.0,1.04,0.0,24.12,8.08,100.0,217600.0,,,,,,False,False,False,24.11,17.2,,0.0
48439104604,Census Tract 1046.04,1010,700,68.32,52.86,77.97,295,74,0.8,0.63,38851.0,24.7,8.04,36.8,4.08,72.01,69900.0,13.0,11.0,43.0,1104.52,76.71,True,True,True,53.32,63.84,72.92,100.0
48439105516,Census Tract 1055.16,980,415,90.91,66.27,86.21,185,85,0.69,0.54,71053.0,8.53,5.71,30.04,1.11,77.64,178700.0,,,,,,False,False,False,51.43,61.06,,0.0
48439111315,Census Tract 1113.15,1140,440,75.61,72.73,27.27,95,225,0.3,0.31,70497.0,14.64,11.75,37.31,0.0,100.0,227800.0,,,,,,False,False,False,35.62,40.69,,0.0
48439105800,Census Tract 1058,1375,1020,84.62,61.76,96.3,415,225,0.65,0.54,40738.0,19.64,15.09,46.61,8.1,76.04,90500.0,27.0,15.0,42.0,668.97,66.92,True,True,True,74.26,43.3,84.6,100.0
48439100503,Census Tract 1005.03,835,435,92.89,59.54,26.67,149,109,0.58,0.58,61593.0,6.38,0.0,36.44,6.58,70.87,92600.0,,,,,,False,False,False,36.86,45.19,,0.0
48439113714,Census Tract 1137.14,1395,415,51.22,34.94,62.5,30,115,0.21,0.64,,12.06,5.87,20.32,3.6,67.61,324600.0,,,,,,False,False,False,29.24,45.23,,0.0
48439123700,Census Tract 1237,1680,545,72.5,61.28,61.7,285,52,0.85,0.88,73953.0,12.39,5.13,34.86,17.07,33.4,349700.0,,,,,,False,False,False,39.28,55.73,,0.0
48439113930,Census Tract 1139.30,3750,495,88.46,84.65,100.0,265,154,0.63,0.64,89068.0,1.64,1.67,32.1,0.0,98.48,243400.0,,,,,,False,False,False,51.2,66.45,,0.0
48439114111,Census Tract 1141.11,675,255,58.33,70.59,47.37,70,110,0.39,1.0,134063.0,9.04,2.34,30.62,2.17,85.96,445200.0,,,,,,False,False,False,21.69,67.48,,0.0
48439122401,Census Tract 1224.01,760,715,63.96,49.65,66.67,355,0,1.0,0.95,21678.0,51.62,13.15,52.37,11.11,20.0,,,,,,,False,False,False,50.98,69.35,,0.0
48439102101,Census Tract 1021.01,1245,190,50.0,60.53,35.71,85,30,0.74,1.0,107841.0,3.33,1.75,17.66,15.06,43.97,437800.0,,,,,,False,False,False,10.29,58.04,,0.0
48439102201,Census Tract 1022.01,1530,530,63.89,60.38,58.06,120,200,0.38,0.49,84537.0,10.97,1.7,31.53,8.15,74.16,387900.0,11.0,0.0,11.0,72.81,40.45,False,True,True,33.2,30.22,50.09,55.52
48439110301,Census Tract 1103.01,1085,740,53.42,35.14,61.9,135,120,0.53,0.51,44795.0,19.07,7.31,31.09,8.14,65.25,87500.0,7.0,3.0,10.0,76.83,72.26,True,True,True,42.32,36.67,45.65,100.0
48439110808,Census Tract 1108.08,1325,155,98.67,89.68,100.0,25,114,0.18,0.92,153750.0,3.89,6.19,20.81,13.5,91.32,419400.0,0.0,0.0,0.0,0.0,16.84,False,False,False,51.47,36.59,10.87,23.11
48439110905,Census Tract 1109.05,1630,300,67.86,49.67,93.33,45,99,0.31,0.39,97181.0,5.1,3.59,9.75,11.17,86.93,173200.0,4.0,4.0,8.0,70.25,21.0,False,True,True,35.89,19.02,39.86,28.82
48439111015,Census Tract 1110.15,805,360,72.0,63.33,76.67,74,147,0.33,0.31,66875.0,10.99,4.18,31.26,7.81,91.27,152100.0,4.0,1.0,25.0,80.04,22.15,False,True,True,37.41,23.91,55.62,30.4
48439106102,Census Tract 1061.02,1490,1200,69.07,58.67,59.07,634,65,0.91,0.83,29611.0,24.63,8.68,51.71,16.28,10.78,25200.0,0.0,0.0,0.0,0.0,87.44,True,False,False,57.11,55.54,10.87,100.0
48439106512,Census Tract 1065.12,2060,990,83.93,60.61,86.15,530,80,0.87,0.87,54342.0,10.53,3.73,37.41,9.02,42.66,204200.0,12.0,0.0,12.0,112.14,57.4,True,True,True,62.69,64.75,52.08,100.0
48439113808,Census Tract 1138.08,2070,775,81.05,59.35,100.0,130,325,0.29,0.25,76647.0,10.52,5.34,24.02,0.0,97.92,155100.0,23.0,10.0,34.0,472.55,27.69,False,True,True,65.07,39.04,79.8,38.01
48439113906,Census Tract 1139.06,2235,180,96.55,83.33,92.86,60,95,0.39,1.0,211066.0,2.02,0.51,20.64,5.94,91.66,719600.0,0.0,0.0,0.0,0.0,5.95,False,False,False,44.47,58.87,10.87,8.17
48439114205,Census Tract 1142.05,1215,585,53.42,41.03,52.17,110,130,0.46,0.41,64293.0,21.31,8.05,21.77,8.56,87.38,132000.0,1.0,5.0,6.0,100.95,42.21,False,True,True,37.58,29.14,31.97,57.94
48439111555,Census Tract 1115.55,1460,315,64.71,58.73,78.95,70,115,0.38,0.27,114044.0,4.06,1.47,17.59,4.51,91.18,236900.0,,,,,,False,False,False,26.58,31.97,,0.0
48439104605,Census Tract 1046.05,1630,1110,77.78,64.41,87.5,420,294,0.59,0.48,37902.0,31.24,14.16,49.6,14.65,73.68,110600.0,33.0,0.0,33.0,334.64,57.37,True,True,True,71.52,28.32,82.97,100.0
48439111003,Census Tract 1110.03,975,410,62.93,44.63,80.95,40,148,0.21,0.26,67262.0,12.6,5.37,21.05,4.13,98.72,164700.0,2.0,1.0,3.0,16.74,26.01,False,True,True,38.46,28.53,30.43,35.7
48439111018,Census Tract 1110.18,775,180,97.78,46.67,100.0,33,52,0.39,0.93,98427.0,1.18,4.57,16.0,9.36,88.89,301600.0,1.0,0.0,10.0,59.67,27.38,False,True,True,48.32,47.68,35.33,37.58
48439105207,Census Tract 1052.07,1450,1280,84.91,80.08,84.47,1025,0,1.0,1.0,22995.0,37.95,12.1,71.63,12.53,1.75,,,,,,,False,False,False,76.12,70.37,,0.0
48439111314,Census Tract 1113.14,2145,260,53.33,84.62,53.33,15,205,0.07,0.5,120515.0,8.75,5.11,23.87,1.65,99.59,309900.0,0.0,0.0,0.0,0.0,8.09,False,False,False,21.22,40.29,10.87,11.1
48439100402,Census Tract 1004.02,1130,790,57.8,43.67,59.72,260,89,0.74,0.61,37917.0,26.12,7.05,30.65,13.69,73.47,79000.0,,,,,,False,False,False,46.77,42.56,,0.0
48439106202,Census Tract 1062.02,1695,1170,66.86,61.54,67.35,505,220,0.7,0.63,33957.0,28.71,7.7,43.69,10.41,47.65,64600.0,32.0,3.0,36.0,485.59,78.44,True,True,True,58.74,45.56,83.97,100.0
48439111532,Census Tract 1115.32,2600,705,75.51,51.06,82.05,135,225,0.38,0.42,86579.0,8.43,2.41,20.71,6.07,86.7,196200.0,15.0,2.0,17.0,110.5,28.45,False,True,True,47.16,31.99,60.14,39.05
48439123002,Census Tract 1230.02,1300,560,87.67,82.86,64.0,400,68,0.85,0.92,64375.0,5.48,3.1,47.62,18.75,38.63,893900.0,,,,,,False,False,False,40.65,56.97,,0.0
48439113811,Census Tract 1138.11,1580,510,66.67,53.92,36.36,185,90,0.67,0.67,72717.0,10.51,1.64,19.09,5.61,58.65,156200.0,20.0,2.0,22.0,228.06,34.09,False,True,True,30.78,56.81,69.66,46.79
48439113815,Census Tract 1138.15,1900,60,100.0,100.0,100.0,10,55,0.15,1.0,201631.0,0.85,4.58,19.27,0.0,98.74,538600.0,0.0,0.0,0.0,0.0,3.32,False,False,False,47.46,67.27,10.87,4.56
48439113007,Census Tract 1130.07,1170,895,50.88,49.16,37.66,275,170,0.62,0.64,40917.0,21.18,3.77,38.91,7.42,46.37,116900.0,,,,,,False,False,False,43.32,48.96,,0.0
48439113925,Census Tract 1139.25,1425,370,69.57,54.05,100.0,40,165,0.2,0.14,74778.0,4.52,3.49,15.08,4.62,99.73,158800.0,15.0,0.0,15.0,128.28,13.94,False,True,True,41.85,25.41,58.61,19.13
48439113946,Census Tract 1139.46,1750,500,97.94,95.0,93.33,195,280,0.41,0.61,124155.0,5.38,1.05,27.18,12.36,67.82,258100.0,,,,,,False,False,False,56.26,30.84,,0.0
48439113522,Census Tract 1135.22,950,285,100.0,98.25,100.0,280,0,1.0,1.0,66113.0,8.38,1.28,40.61,11.9,0.93,285700.0,,,,,,False,False,False,61.36,70.93,,0.0
48439121704,Census Tract 1217.04,1045,730,77.48,64.93,96.36,400,78,0.84,0.78,35943.0,32.49,3.31,49.33,9.61,51.6,109100.0,14.0,3.0,17.0,338.83,66.8,True,True,True,68.4,58.83,58.97,100.0
48439111552,Census Tract 1115.52,1255,450,84.09,58.89,100.0,115,145,0.44,0.36,74828.0,6.3,6.08,25.04,13.87,87.91,183600.0,8.0,2.0,10.0,94.93,36.19,False,True,True,53.3,18.7,46.65,49.67
48439111559,Census Tract 1115.59,790,385,83.72,83.12,69.57,320,0,1.0,1.0,52926.0,9.69,7.29,53.48,23.35,15.41,,,,,,,False,False,False,40.43,64.8,,0.0
48439103602,Census Tract 1036.02,885,615,51.96,43.58,63.79,134,134,0.5,0.35,35904.0,33.79,5.76,34.35,9.14,96.3,78900.0,45.0,4.0,49.0,545.12,53.72,True,True,True,43.26,27.13,90.85,100.0
48439111570,Census Tract 1115.70,1460,780,94.0,72.44,83.78,545,20,0.96,0.92,54500.0,18.4,3.84,38.85,5.37,28.28,114600.0,,,,,,False,False,False,68.47,77.84,,0.0
48439105505,Census Tract 1055.05,2115,940,86.36,64.79,86.67,495,114,0.81,0.76,61750.0,13.74,3.39,30.71,6.79,35.16,191500.0,4.0,0.0,4.0,23.22,41.58,False,True,True,66.44,62.53,35.33,57.07
48439111408,Census Tract 1114.08,1500,510,80.88,69.61,100.0,280,62,0.82,0.87,73047.0,10.29,4.04,29.84,14.15,51.0,287100.0,0.0,1.0,1.0,29.05,22.92,False,True,False,57.8,55.24,16.85,31.46
48439100504,Census Tract 1005.04,1225,855,67.35,40.94,97.83,210,135,0.61,0.36,46672.0,33.37,5.01,30.61,12.75,82.69,95300.0,,,,,,False,False,False,67.32,27.23,,0.0
48439113941,Census Tract 1139.41,2265,830,100.0,75.3,100.0,370,260,0.59,0.58,65682.0,5.71,9.95,31.36,7.86,54.9,223000.0,,,,,,False,False,False,71.07,42.93,,0.0
48439101500,Census Tract 1015,1560,920,81.51,64.67,90.28,390,200,0.66,0.62,44396.0,20.69,4.2,40.96,10.45,81.11,117200.0,26.0,0.0,26.0,208.58,58.19,True,True,True,68.71,43.29,78.26,100.0
48439101700,Census Tract 1017,470,405,42.86,37.04,26.19,85,69,0.55,0.73,26554.0,60.81,21.06,32.34,32.28,46.69,96900.0,16.0,6.0,43.0,964.1,89.06,True,True,True,33.18,35.05,76.27,100.0
48439102401,Census Tract 1024.01,2090,1015,87.22,73.79,77.42,614,134,0.82,0.84,61157.0,9.51,3.69,42.48,10.77,37.86,272300.0,4.0,0.0,8.0,133.98,35.8,False,True,True,59.9,58.28,39.86,49.14
48439110202,Census Tract 1102.02,1175,575,68.85,48.7,66.67,90,190,0.32,0.34,60635.0,10.09,9.26,25.64,2.89,95.78,122000.0,59.0,6.0,65.0,158.05,52.76,True,True,True,37.74,36.5,95.56,100.0
48439111558,Census Tract 1115.58,1785,925,85.71,64.32,91.67,450,150,0.75,0.62,58611.0,16.96,8.34,38.28,6.6,68.53,143700.0,,,,,,False,False,False,70.32,55.3,,0.0
48439110704,Census Tract 1107.04,1710,965,67.8,56.48,75.93,400,139,0.74,0.63,45511.0,10.95,2.63,31.85,5.57,53.2,110700.0,33.0,22.0,63.0,451.66,54.88,True,True,True,49.95,58.15,90.58,100.0
48439104601,Census Tract 1046.01,1385,1195,54.88,31.72,87.69,219,160,0.58,0.43,43025.0,15.69,10.39,27.24,3.69,96.87,93200.0,20.0,3.0,24.0,579.72,78.07,True,True,True,58.37,45.98,71.38,100.0
48439104702,Census Tract 1047.02,970,780,74.56,58.33,83.33,365,90,0.8,0.62,34238.0,30.01,6.3,46.54,3.39,70.49,82600.0,10.0,4.0,14.0,179.41,82.53,True,True,True,61.02,65.44,51.72,100.0
48439111033,Census Tract 1110.33,1480,265,73.91,83.02,75.0,0,220,0.0,0.6,104975.0,5.33,8.1,29.22,1.46,100.0,237700.0,,,,,,False,False,False,28.64,44.24,,0.0
48439106002,Census Tract 1060.02,1190,750,56.82,36.0,82.35,115,150,0.43,0.24,44676.0,14.33,12.02,22.23,10.24,83.73,87600.0,17.0,1.0,18.0,134.54,53.57,True,True,True,47.22,20.47,62.5,100.0
48439106300,Census Tract 1063,1220,875,55.65,50.86,62.69,355,84,0.81,0.57,37845.0,31.75,8.66,36.95,6.24,82.06,77600.0,52.0,9.0,61.0,1049.99,67.52,True,True,True,49.48,55.78,93.84,100.0
48439123500,Census Tract 1235,950,690,48.0,44.2,47.46,215,95,0.69,0.5,38114.0,36.06,9.59,34.14,18.47,87.46,58700.0,121.0,1.0,122.0,3279.32,86.55,True,True,True,41.95,31.8,99.46,100.0
48439113110,Census Tract 1131.10,2480,1220,93.59,54.92,90.91,560,110,0.84,0.87,56875.0,6.65,2.33,36.28,18.01,9.75,117000.0,14.0,0.0,14.0,85.92,58.39,True,True,True,69.21,53.68,56.43,100.0
48439113934,Census Tract 1139.34,2180,745,96.15,36.91,100.0,100,175,0.36,0.86,96574.0,0.0,3.44,17.74,10.72,60.56,270200.0,,,,,,False,False,False,59.56,40.75,,0.0
48439113944,Census Tract 1139.44,1910,105,100.0,76.19,100.0,10,70,0.12,0.76,108385.0,0.77,4.21,29.86,0.0,100.0,267900.0,,,,,,False,False,False,47.74,56.42,,0.0
48439113221,Census Tract 1132.21,2545,810,93.65,79.01,100.0,380,260,0.59,0.63,75714.0,6.14,4.5,31.5,4.47,42.7,292200.0,0.0,1.0,1.0,29.43,18.26,False,True,False,67.91,54.23,16.85,25.06
48439121610,Census Tract 1216.10,935,340,61.6,54.12,61.25,159,29,0.85,0.7,81667.0,11.88,3.49,26.55,5.08,87.2,187000.0,3.0,0.0,3.0,16.65,31.17,False,True,True,29.38,66.91,32.25,42.78
48439113622,Census Tract 1136.22,2680,415,94.74,91.57,84.62,20,360,0.05,0.96,151603.0,3.13,4.55,31.81,6.62,84.62,487600.0,0.0,0.0,0.0,0.0,5.77,False,False,False,45.48,48.55,10.87,7.92
48439113624,Census Tract 1136.24,1520,250,99.09,75.6,100.0,135,48,0.74,0.65,108750.0,3.38,3.8,17.38,1.49,85.86,242900.0,12.0,0.0,12.0,8.33,16.3,False,True,True,53.05,67.55,52.08,22.37
48439121613,Census Tract 1216.13,1830,685,83.15,60.58,75.81,380,40,0.9,0.88,69542.0,17.72,3.09,27.09,10.2,46.54,186800.0,,,,,,False,False,False,55.41,63.61,,0.0
48439113640,Census Tract 1136.40,2045,110,100.0,100.0,100.0,0,110,0.0,1.0,205728.0,1.66,6.34,32.22,1.26,100.0,692200.0,,,,,,False,False,False,49.13,61.99,,0.0
48439106518,Census Tract 1065.18,3240,1285,86.47,62.26,100.0,800,0,1.0,1.0,62875.0,12.75,0.33,31.31,11.09,0.27,,0.0,0.0,0.0,0.0,40.71,False,False,False,78.36,71.93,10.87,55.88
48439102602,Census Tract 1026.02,1435,620,62.12,54.84,87.88,180,155,0.54,0.56,74375.0,6.95,5.14,28.18,9.91,85.96,187300.0,8.0,0.0,8.0,83.62,66.98,True,True,True,41.16,35.68,45.11,100.0
48439110104,Census Tract 1101.04,1280,710,47.73,34.51,72.41,170,75,0.69,0.9,46676.0,11.11,2.58,20.06,10.79,29.11,206300.0,,,,,,False,False,False,38.28,55.3,,0.0
48439111024,Census Tract 1110.24,1585,635,87.76,42.52,100.0,185,85,0.69,0.42,66911.0,3.93,22.34,30.64,3.83,95.93,165200.0,,,,,,False,False,False,57.6,49.75,,0.0
48439105407,Census Tract 1054.07,1700,690,93.85,97.1,85.19,670,0,1.0,1.0,55910.0,5.37,2.02,43.27,10.19,1.0,,,,,,,False,False,False,55.13,73.56,,0.0
48439111309,Census Tract 1113.09,1360,670,84.29,59.7,95.65,275,129,0.68,0.54,55417.0,9.79,5.38,31.42,5.76,78.16,132100.0,11.0,6.0,17.0,183.98,49.73,False,True,True,59.19,50.4,55.07,68.26
48439105600,Census Tract 1056,1760,635,71.83,55.12,90.7,54,294,0.16,0.19,64019.0,11.88,6.66,22.47,7.7,97.49,127400.0,33.0,1.0,34.0,239.4,51.66,True,True,True,51.97,18.13,83.7,100.0
48439100900,Census Tract 1009,650,450,60.56,55.56,74.47,190,64,0.75,0.68,30357.0,32.11,12.81,38.31,16.34,80.05,81400.0,6.0,8.0,14.0,407.58,79.52,True,True,True,43.68,44.58,48.46,100.0
48439106513,Census Tract 1065.13,1050,530,88.71,66.79,84.0,169,184,0.48,0.42,53367.0,17.77,2.87,35.36,5.31,87.67,145900.0,35.0,0.0,35.0,233.42,42.78,False,True,True,59.09,37.61,85.14,58.72
48439111534,Census Tract 1115.34,2255,695,53.73,53.24,53.33,115,260,0.31,0.44,86977.0,7.63,3.09,17.83,4.57,91.66,180300.0,36.0,3.0,39.0,255.57,14.59,False,True,True,30.32,35.4,87.05,20.03
